qkey,attribute,configuration,declared_class_idx,declared_class,declaration,steer_class_idx,steer_class,magnitude,from_idx,to_idx_exclusive,seed,n_options,option_letters,options,response_distribution,question
RACESURV1b_W43,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,9.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""In a better situation than I expected"", ""In a worse situation than I expected"", ""About where I expected""]","[0.04745224, 0.07793052, 0.87461728]","For your job or career aspects of your life, would you say that you are, or about where you expected to be at this point in your life?"
RACESURV1b_W43,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,13.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""In a better situation than I expected"", ""In a worse situation than I expected"", ""About where I expected""]","[0.22355023, 0.14209718, 0.63435256]","For your job or career aspects of your life, would you say that you are, or about where you expected to be at this point in your life?"
RACESURV1b_W43,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,1.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""In a better situation than I expected"", ""In a worse situation than I expected"", ""About where I expected""]","[0.0999193, 0.00602411, 0.89405662]","For your job or career aspects of your life, would you say that you are, or about where you expected to be at this point in your life?"
RACESURV1b_W43,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,3.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""In a better situation than I expected"", ""In a worse situation than I expected"", ""About where I expected""]","[0.06349171, 0.0053249, 0.93118334]","For your job or career aspects of your life, would you say that you are, or about where you expected to be at this point in your life?"
RACESURV1b_W43,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,5.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""In a better situation than I expected"", ""In a worse situation than I expected"", ""About where I expected""]","[0.07397446, 0.00705764, 0.91896784]","For your job or career aspects of your life, would you say that you are, or about where you expected to be at this point in your life?"
RACESURV1b_W43,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,7.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""In a better situation than I expected"", ""In a worse situation than I expected"", ""About where I expected""]","[0.19966458, 0.01984685, 0.78048855]","For your job or career aspects of your life, would you say that you are, or about where you expected to be at this point in your life?"
RACESURV1b_W43,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,9.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""In a better situation than I expected"", ""In a worse situation than I expected"", ""About where I expected""]","[0.58204216, 0.05796864, 0.35998923]","For your job or career aspects of your life, would you say that you are, or about where you expected to be at this point in your life?"
RACESURV1b_W43,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,13.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""In a better situation than I expected"", ""In a worse situation than I expected"", ""About where I expected""]","[0.85202885, 0.06872014, 0.07925102]","For your job or career aspects of your life, would you say that you are, or about where you expected to be at this point in your life?"
RACESURV21_W43,gender,declare_male__steer_female,0,male,I am a man.,1,female,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.02722416, 0.01673755, 0.10746355, 0.8485747]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_male__steer_female,0,male,I am a man.,1,female,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.03322898, 0.03023317, 0.23879136, 0.69774652]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_male__steer_female,0,male,I am a man.,1,female,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.05369256, 0.06787375, 0.21402375, 0.66441]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_male__steer_female,0,male,I am a man.,1,female,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.09875385, 0.16864341, 0.13236976, 0.60023296]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_male__steer_female,0,male,I am a man.,1,female,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.13467936, 0.32119152, 0.08494122, 0.45918784]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_male__steer_female,0,male,I am a man.,1,female,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.15002166, 0.51752657, 0.06657171, 0.26588005]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_female__steer_male,1,female,I am a woman.,0,male,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.34854305, 0.06176229, 0.1333296, 0.45636502]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_female__steer_male,1,female,I am a woman.,0,male,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.53523916, 0.04572992, 0.06318045, 0.35585046]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_female__steer_male,1,female,I am a woman.,0,male,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.64810538, 0.04354775, 0.05652031, 0.25182661]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_female__steer_male,1,female,I am a woman.,0,male,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.60228616, 0.072497, 0.07900275, 0.24621409]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_female__steer_male,1,female,I am a woman.,0,male,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.52821231, 0.11312379, 0.12472845, 0.23393543]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,gender,declare_female__steer_male,1,female,I am a woman.,0,male,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.42470112, 0.13640705, 0.1906815, 0.2482103]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.28187773, 0.03755657, 0.14146045, 0.5391053]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.20456736, 0.03106656, 0.11678685, 0.64757925]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.17006922, 0.03414912, 0.11919213, 0.67658961]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.26721963, 0.05700557, 0.2077048, 0.46807]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.46919116, 0.07056111, 0.29998869, 0.16025905]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.69332737, 0.0383583, 0.2472135, 0.02110088]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.21139032, 0.03917972, 0.26931825, 0.48011172]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.09873535, 0.04467769, 0.34327668, 0.51331025]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.04161162, 0.05168545, 0.41536629, 0.49133664]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
RACESURV21_W43,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Rarely"", ""Never""]","[0.02223785, 0.06009557, 0.52732193, 0.39034462]","How often, if ever, did your family talk to you about challenges you might face because of your race or ethnicity?"
